event,particle,hit,x,y
165.0,10000100.0,100001390.0,-3879.50417774,-974.395882006
165.0,10000100.0,100000390.0,-4746.34546781,-1572.32461666
165.0,10000100.0,100001360.0,-5536.10369377,-2313.34301214
165.0,10000100.0,100000350.0,-6226.63160363,-3198.28999195
165.0,10000100.0,100000460.0,-6791.35932572,-4228.1720056
165.0,10000130.0,100001890.0,782.219520485,-623.002906712
165.0,10000130.0,100000500.0,1651.09290781,-1128.66833471
165.0,10000130.0,100000970.0,2594.6325871,-1505.94878331
165.0,10000130.0,100000620.0,3600.18722557,-1743.17295207
165.0,10000130.0,100000190.0,4653.99847185,-1827.64827689
165.0,10000130.0,100001070.0,5740.60781234,-1745.11373409
165.0,10000130.0,100000380.0,6841.98440308,-1478.93523455
165.0,10000130.0,100001740.0,7936.13708314,-1008.82515714
165.0,10000000.0,100000400.0,942.250526329,-334.908861682
165.0,10000000.0,100001720.0,1816.54112066,-836.766608413
165.0,10000000.0,100000250.0,2598.50088932,-1499.2641956
165.0,10000000.0,100000730.0,3261.61463308,-2315.57120065
165.0,10000000.0,100001960.0,3775.63279012,-3277.89521403
165.0,10000000.0,100000610.0,4104.06075707,-4376.83507825
165.0,10000000.0,100000910.0,4199.69278171,-5600.23040055
165.0,10000000.0,100000440.0,3995.48211738,-6930.80966769
165.0,10000180.0,100000630.0,-787.613150352,-616.170045842
165.0,10000180.0,100000790.0,-1529.59663481,-1288.53953559
165.0,10000180.0,100000090.0,-2222.77129935,-2014.76741854
165.0,10000180.0,100001010.0,-2863.89951644,-2792.50417363
165.0,10000180.0,100001430.0,-3449.67867658,-3619.35312291
165.0,10000180.0,100001630.0,-3976.71664879,-4492.85262336
165.0,10000180.0,100000110.0,-4441.50454369,-5410.45630131
165.0,10000180.0,100000480.0,-4840.38578862,-6369.5106105
165.0,10000090.0,100001310.0,-969.458796338,245.314389125
165.0,10000090.0,100000840.0,-1938.90665738,490.611850851
165.0,10000090.0,100001880.0,-2908.35451841,735.909312576
165.0,10000090.0,100001510.0,-3877.80237945,981.206774301
165.0,10000090.0,100000550.0,-4847.25024049,1226.50423603
165.0,10000090.0,100001800.0,-5816.69810153,1471.80169775
165.0,10000090.0,100000850.0,-6786.14596257,1717.09915948
165.0,10000090.0,100000870.0,-7755.5938236,1962.3966212
166.0,10000170.0,100001580.0,-977.805480269,209.485649576
166.0,10000170.0,100001940.0,-1955.62152004,418.951141652
166.0,10000170.0,100000640.0,-2933.43755981,628.416633728
166.0,10000170.0,100000700.0,-3911.25359958,837.882125804
166.0,10000170.0,100000020.0,-4889.06963934,1047.34761788
166.0,10000170.0,100001460.0,-5866.88567911,1256.81310996
166.0,10000170.0,100000810.0,-6844.70171888,1466.27860203
166.0,10000170.0,100001890.0,-7822.51775865,1675.74409411
166.0,10000110.0,100000860.0,276.615498481,960.980679306
166.0,10000110.0,100000890.0,628.182082804,1898.7857359
166.0,10000110.0,100001320.0,1053.59517413,2808.90320393
166.0,10000110.0,100001990.0,1551.72834781,3686.75184066
166.0,10000110.0,100001950.0,2121.42849925,4527.64189425
166.0,10000110.0,100001140.0,2761.50555227,5326.73324701
166.0,10000110.0,100001690.0,3470.72083654,6078.98814564
166.0,10000110.0,100001540.0,4247.7736158,6779.11641063
166.0,10000070.0,100001100.0,-247.210650531,968.961760992
166.0,10000070.0,100001170.0,-356.337550523,1967.99988569
166.0,10000070.0,100001190.0,-322.542660537,2982.61064038
166.0,10000070.0,100000870.0,-140.762336847,3997.5224783
166.0,10000070.0,100001610.0,194.480722212,4996.21629323
166.0,10000070.0,100001450.0,689.293228105,5960.27472904
166.0,10000070.0,100000190.0,1350.72170452,6868.44603072
166.0,10000070.0,100001750.0,2187.2332872,7695.19399024
166.0,10000190.0,100000840.0,135.870521147,-990.726602794
166.0,10000190.0,100000760.0,362.097796593,-1966.9481909
166.0,10000190.0,100000660.0,678.1235667,-2922.35323469
166.0,10000190.0,100001200.0,1083.36229607,-3850.49686865
166.0,10000190.0,100001350.0,1577.20939442,-4744.72449423
166.0,10000190.0,100000430.0,2159.03348451,-5598.08667428
166.0,10000190.0,100001240.0,2828.16730477,-6403.2390004
166.0,10000190.0,100000980.0,3583.89663899,-7152.32024458
166.0,10000140.0,100001420.0,-928.137927853,-372.198727781
166.0,10000140.0,100000100.0,-1856.28421751,-744.414344062
166.0,10000140.0,100001800.0,-2784.43050716,-1116.62996034
166.0,10000140.0,100000050.0,-3712.57679681,-1488.84557662
166.0,10000140.0,100000900.0,-4640.72308647,-1861.0611929
166.0,10000140.0,100000580.0,-5568.86937612,-2233.27680918
166.0,10000140.0,100001980.0,-6497.01566577,-2605.49242547
166.0,10000140.0,100001640.0,-7425.16195542,-2977.70804175
166.0,10000010.0,100001760.0,147.200191799,-989.106719993
166.0,10000010.0,100001490.0,509.729260356,-1933.95348474
166.0,10000010.0,100001520.0,1086.10254941,-2796.49445774
166.0,10000010.0,100000940.0,1874.63086121,-3533.51936944
166.0,10000010.0,100001770.0,2873.24128767,-4092.00250523
166.0,10000010.0,100000950.0,4079.12465904,-4400.0843192
166.0,10000010.0,100000680.0,5487.89084047,-4345.46362579
166.0,10000010.0,100001900.0,7090.78379093,-3704.1578301
166.0,10000120.0,100000330.0,-996.331009116,85.8870108138
166.0,10000120.0,100000880.0,-1992.63663393,171.765424628
166.0,10000120.0,100001710.0,-2988.94225875,257.643838442
166.0,10000120.0,100001400.0,-3985.24788357,343.522252255
166.0,10000120.0,100001050.0,-4981.55350838,429.400666069
166.0,10000120.0,100000910.0,-5977.8591332,515.279079883
166.0,10000120.0,100001700.0,-6974.16475801,601.157493697
166.0,10000120.0,100001780.0,-7970.47038283,687.035907511
167.0,10000040.0,100000060.0,-997.483356787,-70.9010079848
167.0,10000040.0,100000100.0,-1977.33355476,-300.253248467
167.0,10000040.0,100000590.0,-2919.99172076,-688.221149569
167.0,10000040.0,100001200.0,-3804.58020973,-1234.9775009
167.0,10000040.0,100001250.0,-4607.99642861,-1940.71350639
167.0,10000040.0,100000290.0,-5303.61487419,-2805.64952664
167.0,10000040.0,100000090.0,-5859.24069793,-3830.05201579
167.0,10000040.0,100001550.0,-6233.55170681,-5014.26296862
167.0,10000080.0,100001710.0,-677.38822553,-735.625714554
167.0,10000080.0,100001650.0,-1462.50775029,-1364.21079028
167.0,10000080.0,100000330.0,-2344.39624103,-1871.84568409
167.0,10000080.0,100000280.0,-3311.40653424,-2243.78848491
167.0,10000080.0,100001330.0,-4350.77712475,-2463.88685024
167.0,10000080.0,100001490.0,-5448.01256278,-2513.79376955
167.0,10000080.0,100001600.0,-6585.94443934,-2371.77904576
167.0,10000080.0,100001670.0,-7743.17926207,-2010.76475887
167.0,10000160.0,100000260.0,-694.672014827,719.34062356
167.0,10000160.0,100001680.0,-1389.34039145,1438.67076092
167.0,10000160.0,100000270.0,-2084.00876808,2158.00089828
167.0,10000160.0,100000080.0,-2778.67714471,2877.33103564
167.0,10000160.0,100000550.0,-3473.34552134,3596.661173
167.0,10000160.0,100000440.0,-4168.01389796,4315.99131036
167.0,10000160.0,100001500.0,-4862.68227459,5035.32144772
167.0,10000160.0,100000070.0,-5557.35065122,5754.65158508
167.0,10000010.0,100001470.0,-292.249646277,-956.342064458
167.0,10000010.0,100000990.0,-505.166366577,-1935.15036679
167.0,10000010.0,100001810.0,-637.032973925,-2931.58472334
167.0,10000010.0,100001660.0,-686.118218104,-3940.71589826
167.0,10000010.0,100001900.0,-650.645417927,-4957.48530408
167.0,10000010.0,100000660.0,-528.774674926,-5976.65436036
167.0,10000010.0,100001950.0,-318.582543681,-6992.7466108
167.0,10000010.0,100000940.0,-18.0381280286,-7999.9796641
167.0,10000120.0,100000310.0,765.325889631,643.593144472
167.0,10000120.0,100000030.0,1530.66953336,1287.21501094
167.0,10000120.0,100000890.0,2296.01317709,1930.83687742
167.0,10000120.0,100001850.0,3061.35682082,2574.45874389
167.0,10000120.0,100000160.0,3826.70046456,3218.08061036
167.0,10000120.0,100001030.0,4592.04410829,3861.70247683
167.0,10000120.0,100000340.0,5357.38775202,4505.3243433
167.0,10000120.0,100000840.0,6122.73139575,5148.94620977
167.0,10000090.0,100000380.0,-610.824825213,-791.787101013
167.0,10000090.0,100001340.0,-1221.63837383,-1583.56156943
167.0,10000090.0,100000870.0,-1832.45192244,-2375.33603784
167.0,10000090.0,100001630.0,-2443.26547105,-3167.11050625
167.0,10000090.0,100000410.0,-3054.07901966,-3958.88497467
167.0,10000090.0,100001540.0,-3664.89256828,-4750.65944308
167.0,10000090.0,100000120.0,-4275.70611689,-5542.43391149
167.0,10000090.0,100000430.0,-4886.5196655,-6334.20837991
167.0,10000100.0,100001050.0,726.996429611,-686.665987145
167.0,10000100.0,100000900.0,1453.99289542,-1373.30718799
167.0,10000100.0,100001080.0,2180.98936123,-2059.94838884
167.0,10000100.0,100000050.0,2907.98582704,-2746.58958968
167.0,10000100.0,100000140.0,3634.98229286,-3433.23079053
167.0,10000100.0,100001920.0,4361.97875867,-4119.87199137
167.0,10000100.0,100000960.0,5088.97522448,-4806.51319222
167.0,10000100.0,100001530.0,5815.97169029,-5493.15439306
167.0,10000060.0,100000560.0,-244.68623808,-969.582758779
167.0,10000060.0,100001210.0,-489.37373696,-1939.18475336
167.0,10000060.0,100000800.0,-734.06123584,-2908.78674794
167.0,10000060.0,100001410.0,-978.748734719,-3878.38874252
167.0,10000060.0,100001700.0,-1223.4362336,-4847.9907371
167.0,10000060.0,100000850.0,-1468.12373248,-5817.59273168
167.0,10000060.0,100001390.0,-1712.81123136,-6787.19472625
167.0,10000060.0,100000580.0,-1957.49873024,-7756.79672083
167.0,10000130.0,100001010.0,982.171916375,188.067318338
167.0,10000130.0,100001360.0,1964.33116995,376.118376876
167.0,10000130.0,100000180.0,2946.49042352,564.169435414
167.0,10000130.0,100000790.0,3928.6496771,752.220493952
167.0,10000130.0,100001790.0,4910.80893067,940.27155249
167.0,10000130.0,100000950.0,5892.96818425,1128.32261103
167.0,10000130.0,100000640.0,6875.12743782,1316.37366957
167.0,10000130.0,100001020.0,7857.2866914,1504.4247281
167.0,10000180.0,100000760.0,949.131116212,314.881127155
167.0,10000180.0,100001300.0,1873.46251833,700.09870191
167.0,10000180.0,100001800.0,2768.97865639,1154.45103857
167.0,10000180.0,100001160.0,3631.59841468,1676.75071328
167.0,10000180.0,100001570.0,4457.15362654,2265.78497422
167.0,10000180.0,100001740.0,5241.35595534,2920.30610542
167.0,10000180.0,100000740.0,5979.75991082,3639.0206662
167.0,10000180.0,100000040.0,6667.72055176,4420.57718445
167.0,10000070.0,100001320.0,-978.4699645,-206.443963973
167.0,10000070.0,100000350.0,-1956.9245811,-412.905978045
167.0,10000070.0,100000470.0,-2935.3791977,-619.367992118
167.0,10000070.0,100000220.0,-3913.8338143,-825.83000619
167.0,10000070.0,100001110.0,-4892.2884309,-1032.29202026
167.0,10000070.0,100001960.0,-5870.7430475,-1238.75403434
167.0,10000070.0,100000450.0,-6849.1976641,-1445.21604841
167.0,10000070.0,100001980.0,-7827.6522807,-1651.67806248
167.0,10000170.0,100001150.0,635.391540324,-772.145108002
167.0,10000170.0,100001590.0,1270.80842565,-1544.3143782
167.0,10000170.0,100000490.0,1906.22531097,-2316.48364841
167.0,10000170.0,100000500.0,2541.6421963,-3088.65291861
167.0,10000170.0,100000520.0,3177.05908162,-3860.82218881
167.0,10000170.0,100001190.0,3812.47596694,-4632.99145901
167.0,10000170.0,100001220.0,4447.89285227,-5405.16072922
167.0,10000170.0,100000530.0,5083.30973759,-6177.32999942
168.0,10000100.0,100000420.0,561.008257546,827.810204676
168.0,10000100.0,100001960.0,1020.01023836,1720.34273145
168.0,10000100.0,100001330.0,1370.26381552,2668.77819908
168.0,10000100.0,100000570.0,1604.74479402,3663.98610069
168.0,10000100.0,100001680.0,1716.02007465,4696.30440915
168.0,10000100.0,100000540.0,1696.05740848,5755.29228338
168.0,10000100.0,100000930.0,1535.97566245,6829.40544735
168.0,10000100.0,100001170.0,1225.69872987,7905.54632037
168.0,10000030.0,100001950.0,-144.12621276,989.55931343
168.0,10000030.0,100001800.0,-360.048682101,1967.32431147
168.0,10000030.0,100001460.0,-647.323370778,2929.32969357
168.0,10000030.0,100000030.0,-1005.51316082,3871.55566709
168.0,10000030.0,100000770.0,-1434.1720659,4789.90088471
168.0,10000030.0,100001550.0,-1932.84187796,5680.15160667
168.0,10000030.0,100001130.0,-2501.04844138,6537.94743737
168.0,10000030.0,100001430.0,-3138.29741732,7358.74237356
168.0,10000110.0,100001700.0,-600.780963618,799.412538882
168.0,10000110.0,100000730.0,-1201.57505104,1598.81635706
168.0,10000110.0,100001320.0,-1802.36913845,2398.22017525
168.0,10000110.0,100000350.0,-2403.16322587,3197.62399343
168.0,10000110.0,100001630.0,-3003.95731329,3997.02781161
168.0,10000110.0,100000950.0,-3604.75140071,4796.43162979
168.0,10000110.0,100000230.0,-4205.54548813,5595.83544797
168.0,10000110.0,100000390.0,-4806.33957554,6395.23926615
168.0,10000150.0,100000860.0,238.801991935,-971.068282176
168.0,10000150.0,100000600.0,401.545968611,-1959.27558937
168.0,10000150.0,100000310.0,486.966653468,-2960.21341771
168.0,10000150.0,100001200.0,493.776776591,-3969.40606324
168.0,10000150.0,100001520.0,420.658971392,-4982.27317896
168.0,10000150.0,100001400.0,266.254185633,-5994.0894812
168.0,10000150.0,100001110.0,29.1486127127,-6999.93931105
168.0,10000150.0,100000330.0,-292.141430248,-7994.66405703
168.0,10000130.0,100001760.0,765.579162534,643.341702281
168.0,10000130.0,100001450.0,1477.76130869,1347.67262884
168.0,10000130.0,100000850.0,2132.62399314,2109.9561379
168.0,10000130.0,100000060.0,2726.17813467,2927.10655393
168.0,10000130.0,100000010.0,3254.33361909,3795.96004927
168.0,10000130.0,100000740.0,3712.85995288,4713.24420864
168.0,10000130.0,100001910.0,4097.34148287,5675.54339009
168.0,10000130.0,100000640.0,4403.12501038,6679.25820304
168.0,10000010.0,100000700.0,-957.62497529,-288.018066623
168.0,10000010.0,100001500.0,-1888.50926764,-658.432036017
168.0,10000010.0,100001540.0,-2787.16143833,-1109.8338239
168.0,10000010.0,100001670.0,-3647.98234038,-1640.80006224
168.0,10000010.0,100001360.0,-4465.21026608,-2249.86605816
168.0,10000010.0,100000320.0,-5232.85627835,-2935.50935446
168.0,10000010.0,100000290.0,-5944.62933155,-3696.13069446
168.0,10000010.0,100001480.0,-6593.84686488,-4530.03129376
168.0,10000160.0,100001250.0,115.155861352,-993.347435491
168.0,10000160.0,100000580.0,71.0410120233,-1998.73789543
168.0,10000160.0,100000790.0,-136.149634053,-2996.90895376
168.0,10000160.0,100000240.0,-510.47397671,-3967.29332406
168.0,10000160.0,100001920.0,-1056.42418101,-4887.12266572
168.0,10000160.0,100000090.0,-1779.18050392,-5730.14107457
168.0,10000160.0,100001340.0,-2685.01213372,-6464.57344624
168.0,10000160.0,100000210.0,-3781.97554977,-7049.58587018
168.0,10000000.0,100001970.0,194.458547221,980.885541347
168.0,10000000.0,100000710.0,388.909761742,1961.79773169
168.0,10000000.0,100000550.0,583.360976263,2942.70992204
168.0,10000000.0,100000040.0,777.812190784,3923.62211239
168.0,10000000.0,100000840.0,972.263405305,4904.53430273
168.0,10000000.0,100000260.0,1166.71461983,5885.44649308
168.0,10000000.0,100000400.0,1361.16583435,6866.35868343
168.0,10000000.0,100000480.0,1555.61704887,7847.27087378
168.0,10000040.0,100000360.0,-942.334981512,334.627611189
168.0,10000040.0,100001640.0,-1884.69122982,669.238880078
168.0,10000040.0,100001010.0,-2827.04747814,1003.85014897
168.0,10000040.0,100000830.0,-3769.40372645,1338.46141786
168.0,10000040.0,100001810.0,-4711.75997476,1673.07268675
168.0,10000040.0,100000280.0,-5654.11622307,2007.68395563
168.0,10000040.0,100001100.0,-6596.47247138,2342.29522452
168.0,10000040.0,100000150.0,-7538.82871969,2676.90649341
168.0,10000090.0,100000980.0,735.502653175,-677.497706411
168.0,10000090.0,100001620.0,1471.00284845,-1355.02221722
168.0,10000090.0,100001210.0,2206.50304373,-2032.54672803
168.0,10000090.0,100000130.0,2942.003239,-2710.07123884
168.0,10000090.0,100000120.0,3677.50343428,-3387.59574966
168.0,10000090.0,100000080.0,4413.00362955,-4065.12026047
168.0,10000090.0,100000170.0,5148.50382483,-4742.64477128
168.0,10000090.0,100001820.0,5884.0040201,-5420.16928209
168.0,10000170.0,100000560.0,-217.227149137,976.121163603
168.0,10000170.0,100000810.0,-434.443890775,1952.24456111
168.0,10000170.0,100001590.0,-651.660632412,2928.36795861
168.0,10000170.0,100001570.0,-868.87737405,3904.49135611
168.0,10000170.0,100000070.0,-1086.09411569,4880.61475361
168.0,10000170.0,100000500.0,-1303.31085732,5856.73815112
168.0,10000170.0,100001580.0,-1520.52759896,6832.86154862
168.0,10000170.0,100000380.0,-1737.7443406,7808.98494612
168.0,10000050.0,100000880.0,845.794628589,-533.508618722
168.0,10000050.0,100001420.0,1627.05236852,-1163.05657218
168.0,10000050.0,100000050.0,2334.87693233,-1883.70637597
168.0,10000050.0,100001880.0,2960.05702612,-2690.36473404
168.0,10000050.0,100000630.0,3492.89189355,-3577.66770676
168.0,10000050.0,100000430.0,3922.96942979,-4539.85802123
168.0,10000050.0,100000180.0,4238.88089265,-5570.62732356
168.0,10000050.0,100001290.0,4427.83521703,-6662.90291771
168.0,10000140.0,100000000.0,-980.312809912,-197.450739988
168.0,10000140.0,100001380.0,-1980.12959495,-281.223731588
168.0,10000140.0,100001720.0,-2989.67094301,-248.73208982
168.0,10000140.0,100001990.0,-3998.81583689,-97.3237003741
168.0,10000140.0,100000160.0,-4996.9087045,175.793625974
168.0,10000140.0,100001040.0,-5972.51749294,573.615547707
168.0,10000140.0,100000960.0,-6913.12302513,1099.42259365
168.0,10000140.0,100001440.0,-7804.69969951,1756.89003653
168.0,10000190.0,100001600.0,-999.900004629,12.6548151839
168.0,10000190.0,100000450.0,-1999.81977216,25.3220368678
168.0,10000190.0,100000590.0,-2999.73953969,37.9892585518
168.0,10000190.0,100001190.0,-3999.65930722,50.6564802357
168.0,10000190.0,100001370.0,-4999.57907474,63.3237019196
168.0,10000190.0,100001220.0,-5999.49884227,75.9909236035
168.0,10000190.0,100000900.0,-6999.4186098,88.6581452875
168.0,10000190.0,100000440.0,-7999.33837733,101.325366971
169.0,10000000.0,100001530.0,-948.025228512,318.195169833
169.0,10000000.0,100001370.0,-1916.50186099,571.857164708
169.0,10000000.0,100001540.0,-2902.20048346,759.758089017
169.0,10000000.0,100001420.0,-3901.84733055,880.674405819
169.0,10000000.0,100001030.0,-4912.11125645,933.361132801
169.0,10000000.0,100000540.0,-5929.58239191,916.543865561
169.0,10000000.0,100000570.0,-6950.7487479,828.910033453
169.0,10000000.0,100001790.0,-7971.97004324,669.099117933
169.0,10000190.0,100001680.0,-994.29272008,106.686394615
169.0,10000190.0,100001660.0,-1997.79372694,93.9160507212
169.0,10000190.0,100000910.0,-2999.73152966,-40.1341497615
169.0,10000190.0,100000390.0,-3988.9330726,-297.343139059
169.0,10000190.0,100000460.0,-4953.58571503,-679.697406105
169.0,10000190.0,100000200.0,-5880.94112198,-1189.34079214
169.0,10000190.0,100001210.0,-6756.92808988,-1828.63960041
169.0,10000190.0,100001090.0,-7565.61850933,-2600.27240329
169.0,10000180.0,100001750.0,-185.62556824,-982.635488367
169.0,10000180.0,100000640.0,-371.246653981,-1965.25688673
169.0,10000180.0,100001120.0,-556.867739721,-2947.8782851
169.0,10000180.0,100000050.0,-742.488825462,-3930.49968347
169.0,10000180.0,100001350.0,-928.109911202,-4913.12108183
169.0,10000180.0,100000040.0,-1113.73099694,-5895.7424802
169.0,10000180.0,100000610.0,-1299.35208268,-6878.36387857
169.0,10000180.0,100001340.0,-1484.97316842,-7860.98527694
169.0,10000090.0,100000970.0,903.587633829,428.403300631
169.0,10000090.0,100001970.0,1851.65830849,755.884586825
169.0,10000090.0,100000360.0,2836.09766854,978.033749164
169.0,10000090.0,100001520.0,3848.53707259,1090.3038113
169.0,10000090.0,100001610.0,4880.20590196,1087.92938854
169.0,10000090.0,100000130.0,5921.75412126,965.830278754
169.0,10000090.0,100001770.0,6963.02893562,718.490112446
169.0,10000090.0,100001640.0,7992.7803929,339.796396093
169.0,10000160.0,100001990.0,616.238489561,787.559600274
169.0,10000160.0,100000370.0,1307.31707603,1513.57922248
169.0,10000160.0,100000010.0,2069.12059312,2172.26609123
169.0,10000160.0,100000560.0,2897.44727716,2757.68005325
169.0,10000160.0,100001920.0,3787.94151137,3263.66344871
169.0,10000160.0,100000920.0,4736.02996491,3683.75082918
169.0,10000160.0,100000850.0,5736.84507444,4011.06078138
169.0,10000160.0,100000170.0,6785.129901,4238.16142055
169.0,10000140.0,100000110.0,792.170934052,-610.337334611
169.0,10000140.0,100001630.0,1584.3295304,-1220.65262872
169.0,10000140.0,100000080.0,2376.48812675,-1830.96792283
169.0,10000140.0,100001940.0,3168.64672311,-2441.28321695
169.0,10000140.0,100000250.0,3960.80531946,-3051.59851106
169.0,10000140.0,100001510.0,4752.96391581,-3661.91380517
169.0,10000140.0,100001320.0,5545.12251216,-4272.22909928
169.0,10000140.0,100001020.0,6337.28110851,-4882.54439339
169.0,10000070.0,100000190.0,-954.283061861,-298.97960303
169.0,10000070.0,100001910.0,-1908.53670412,-597.97790776
169.0,10000070.0,100001180.0,-2862.79034638,-896.97621249
169.0,10000070.0,100001270.0,-3817.04398864,-1195.97451722
169.0,10000070.0,100001410.0,-4771.29763091,-1494.97282195
169.0,10000070.0,100000380.0,-5725.55127317,-1793.97112668
169.0,10000070.0,100001190.0,-6679.80491543,-2092.96943141
169.0,10000070.0,100001130.0,-7634.05855769,-2391.96773614
169.0,10000050.0,100000940.0,-988.439239773,151.742372809
169.0,10000050.0,100000280.0,-1976.85815775,303.492307218
169.0,10000050.0,100001220.0,-2965.27707572,455.242241628
169.0,10000050.0,100000060.0,-3953.69599369,606.992176037
169.0,10000050.0,100001720.0,-4942.11491166,758.742110446
169.0,10000050.0,100000320.0,-5930.53382964,910.492044855
169.0,10000050.0,100000240.0,-6918.95274761,1062.24197926
169.0,10000050.0,100000450.0,-7907.37166558,1213.99191367
169.0,10000150.0,100000020.0,-1000.00407185,0.681083525652
169.0,10000150.0,100000220.0,-2000.00384989,1.3473489513
169.0,10000150.0,100000530.0,-3000.00362794,2.01361437696
169.0,10000150.0,100000790.0,-4000.00340598,2.67987980261
169.0,10000150.0,100000650.0,-5000.00318403,3.34614522826
169.0,10000150.0,100001600.0,-6000.00296207,4.01241065391
169.0,10000150.0,100000440.0,-7000.00274012,4.67867607957
169.0,10000150.0,100000520.0,-8000.00251816,5.34494150522
170.0,10000000.0,100001150.0,303.12158345,-952.939574139
170.0,10000000.0,100000830.0,606.217589,-1905.89960028
170.0,10000000.0,100001810.0,909.31359455,-2858.85962642
170.0,10000000.0,100000140.0,1212.4096001,-3811.81965256
170.0,10000000.0,100000760.0,1515.50560565,-4764.7796787
170.0,10000000.0,100000880.0,1818.6016112,-5717.73970484
170.0,10000000.0,100000750.0,2121.69761675,-6670.69973098
170.0,10000000.0,100001920.0,2424.7936223,-7623.65975712
170.0,10000060.0,100001990.0,759.224114944,650.829273533
170.0,10000060.0,100001940.0,1574.55528469,1233.1973303
170.0,10000060.0,100001830.0,2441.67297096,1743.05281127
170.0,10000060.0,100000080.0,3356.16882095,2176.26534349
170.0,10000060.0,100000340.0,4313.50061767,2528.57913092
170.0,10000060.0,100001220.0,5308.93862259,2795.56268068
170.0,10000060.0,100000870.0,6337.50306538,2972.55023445
170.0,10000060.0,100000700.0,7393.88896315,3054.57132846
170.0,10000120.0,100000850.0,334.41589205,942.459405246
170.0,10000120.0,100000920.0,668.819090001,1884.88950939
170.0,10000120.0,100000270.0,1003.22228795,2827.31961354
170.0,10000120.0,100001160.0,1337.6254859,3769.74971768
170.0,10000120.0,100000010.0,1672.02868385,4712.17982183
170.0,10000120.0,100000950.0,2006.4318818,5654.60992598
170.0,10000120.0,100000160.0,2340.83507975,6597.04003012
170.0,10000120.0,100001060.0,2675.2382777,7539.47013427
170.0,10000050.0,100000840.0,175.769527994,-984.438288303
170.0,10000050.0,100000620.0,351.562952489,-1968.86536631
170.0,10000050.0,100000020.0,527.356376983,-2953.29244431
170.0,10000050.0,100001800.0,703.149801477,-3937.71952231
170.0,10000050.0,100001410.0,878.943225972,-4922.14660031
170.0,10000050.0,100001600.0,1054.73665047,-5906.57367832
170.0,10000050.0,100000040.0,1230.53007496,-6891.00075632
170.0,10000050.0,100000640.0,1406.32349945,-7875.42783432
170.0,10000100.0,100000100.0,-422.902204812,-906.190288825
170.0,10000100.0,100000650.0,-845.777789224,-1812.37803985
170.0,10000100.0,100000610.0,-1268.65337364,-2718.56579088
170.0,10000100.0,100000440.0,-1691.52895805,-3624.7535419
170.0,10000100.0,100000520.0,-2114.40454246,-4530.94129293
170.0,10000100.0,100001730.0,-2537.28012687,-5437.12904395
170.0,10000100.0,100001710.0,-2960.15571129,-6343.31679498
170.0,10000100.0,100001490.0,-3383.0312957,-7249.504546
170.0,10000020.0,100000740.0,-856.420738064,-516.278528911
170.0,10000020.0,100001120.0,-1655.38782727,-1122.35963101
170.0,10000020.0,100001350.0,-2389.28837197,-1814.19433236
170.0,10000020.0,100000410.0,-3050.2896501,-2587.61145663
170.0,10000020.0,100001970.0,-3630.20860347,-3438.25326224
170.0,10000020.0,100000250.0,-4120.35988091,-4361.49452044
170.0,10000020.0,100000790.0,-4511.36723166,-5352.34207624
170.0,10000020.0,100001790.0,-4792.91899449,-6405.30463852
170.0,10000140.0,100001300.0,933.926844634,-357.464192433
170.0,10000140.0,100000290.0,1824.08462677,-820.192217946
170.0,10000140.0,100000680.0,2661.06113419,-1385.19083166
170.0,10000140.0,100000050.0,3435.13158197,-2049.35868373
170.0,10000140.0,100001890.0,4136.07022233,-2809.43466127
170.0,10000140.0,100000330.0,4752.92514731,-3661.92607026
170.0,10000140.0,100001340.0,5273.73068054,-4603.01691385
170.0,10000140.0,100000300.0,5685.12165435,-5628.44488072
170.0,10000180.0,100001590.0,748.695141381,-662.898108871
170.0,10000180.0,100000860.0,1497.39432926,-1325.80800174
170.0,10000180.0,100000180.0,2246.09351714,-1988.71789461
170.0,10000180.0,100000360.0,2994.79270502,-2651.62778749
170.0,10000180.0,100000280.0,3743.4918929,-3314.53768036
170.0,10000180.0,100001070.0,4492.19108078,-3977.44757323
170.0,10000180.0,100001320.0,5240.89026867,-4640.3574661
170.0,10000180.0,100001360.0,5989.58945655,-5303.26735897
170.0,10000080.0,100001690.0,-808.63654074,-588.273775424
170.0,10000080.0,100001420.0,-1617.29192668,-1176.55641735
170.0,10000080.0,100001650.0,-2425.94731262,-1764.83905927
170.0,10000080.0,100001750.0,-3234.60269856,-2353.1217012
170.0,10000080.0,100000230.0,-4043.2580845,-2941.40434312
170.0,10000080.0,100000810.0,-4851.91347044,-3529.68698505
170.0,10000080.0,100001190.0,-5660.56885638,-4117.96962697
170.0,10000080.0,100000000.0,-6469.22424232,-4706.25226889
170.0,10000040.0,100000670.0,-898.602749589,-438.763146164
170.0,10000040.0,100001250.0,-1828.9745483,-809.229325754
170.0,10000040.0,100001570.0,-2787.3419737,-1109.38033227
170.0,10000040.0,100000980.0,-3769.87881113,-1337.16631328
170.0,10000040.0,100000070.0,-4772.67549014,-1490.49275939
170.0,10000040.0,100000570.0,-5791.7072861,-1567.20346863
170.0,10000040.0,100000960.0,-6822.79873363,-1565.06148132
170.0,10000040.0,100001080.0,-7861.58282084,-1481.72721885
170.0,10000190.0,100000580.0,-726.549317998,687.109403419
170.0,10000190.0,100001670.0,-1453.0958168,1374.22670424
170.0,10000190.0,100001290.0,-2179.64231559,2061.34400506
